Morph-lemma,Morph-inflection,Learning-status,Occurrence,File
武力,武力,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
さえ,さえ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
悪事,悪事,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
求める,求める,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
差し伸べる,差し伸べる,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
に対する,に対する,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
断つ,断つ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
弱者,弱者,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
活動,活動,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
詳細,詳細,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
男性,男性,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
慌ただしい,慌ただしく,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
むしろ,むしろ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
凶器,凶器,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
入り口,入り口,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
絵柄,絵柄,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
呆然,呆然,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
像,像,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
何かしら,何かしら,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
仮装,仮装,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
考え,考え,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
恨み,恨み,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
ですから,ですから,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
満ちる,満ち,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
ちなみに,ちなみに,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
放つ,放つ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
作品,作品,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
喜ぶ,喜ぶ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
利,利,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
裁判,裁判,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
潜める,潜め,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
険しい,険しく,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
情けない,情けない,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
話題,話題,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
微か,微か,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
ごと,ごと,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
めんどくさい,めんどくさ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
不気味,不気味,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
送る,送っ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
チョコ,チョコ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
深々,深々,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
数々,数々,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
予定,予定,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
疑問,疑問,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
腐る,腐っ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
ボソッ,ボソッ,unknown,3,eminence-in-the-shadow-vol-6-JA-no-furigana.txt
